original_order,id,title,multiauthored,authors,repeat_author
1030,50052386,The Heart Principle,0,Helen Hoang,1
1031,56293873,The Road Trip,0,Beth O'Leary,1
1032,56898248,The Charm Offensive,0,Alison Cochrun,0
1033,54896882,Life's Too Short,0,Abby Jimenez,1
1034,45553600,Second First Impressions,0,Sally Thorne,1
1035,53382168,The Ex Talk,0,Rachel Lynn Solomon,1
1036,55904454,While We Were Dating,0,Jasmine Guillory,1
1037,54326395,The Dating Plan,0,Sara Desai,0
1038,54304013,Shipped,0,Angie Hockman,0
1039,52057698,How to Fail at Flirting,0,Denise Williams,0
1040,54493401,Project Hail Mary,0,Andy Weir,1
1041,54120408,Klara and the Sun,0,Kazuo Ishiguro,1
1042,51637946,Light of the Jedi,0,Charles Soule,1
1043,52379735,The Echo Wife,0,Sarah Gailey,1
1044,53205854,Fugitive Telemetry,0,Martha Wells,1
1045,53205912,Winter's Orbit,0,Everina Maxwell,1
1046,53911860,The End of Men,0,Christina Sweeney-Baird,0
1047,53205922,Remote Control,0,Nnedi Okorafor,1
1048,56179360,Light from Uncommon Stars,0,Ryka Aoki,0
1049,55077657,A Psalm for the Wild-Built,0,Becky Chambers,1
1050,55481226,Rabbits,0,Terry Miles,0
1051,45046566,A Desolation Called Peace,0,Arkady Martine,1
1052,54785541,Girl One,0,Sara Flannery Murphy,0
1053,53019456,Shards of Earth,0,Adrian Tchaikovsky,1
1054,56314212,Constance,0,Matthew FitzSimmons,0
1055,53205794,The Last Watch,0,J.S. Dewes,0
1056,57094295,Termination Shock,0,Neal Stephenson,1
1057,55659625,Appleseed,0,Matt Bell,0
1058,55711630,Firebreak,0,Nicole Kornher-Stace,0
1059,54304067,Machinehood,0,S.B. Divya,0
1060,55829194,The Final Girl Support Group,0,Grady Hendrix,1
1061,54798187,Later,0,Stephen King,1
1062,54621094,The Last House on Needless Street,0,Catriona Ward,1
1063,56666839,A Dowry of Blood,0,S.T. Gibson,0
1064,55711617,My Heart Is a Chainsaw,0,Stephen Graham Jones,1
1065,55782435,The Book of Accidents,0,Chuck Wendig,1
1066,53256108,All's Well,0,Mona Awad,1
1067,54303987,The Drowning Kind,0,Jennifer McMahon,1
1068,53290204,Summer Sons,0,Lee Mandelo,0
1069,56637938,Cackle,0,Rachel Harrison,1
1070,56179382,Comfort Me with Apples,0,Catherynne M. Valente,1
1071,55711747,Chasing the Boogeyman,0,Richard Chizmar,1
1072,51484449,Bloodline,0,Jess Lourey,1
1073,54735151,Near the Bone,0,Christina Henry,1
1074,55941857,The Hollows,0,Mark Edwards,1
1075,56269269,This Thing Between Us,0,Gus Moreno,0
1076,55425310,When the Reckoning Comes,0,LaTanya McQueen,0
1077,55479351,The Whispering Dead,0,Darcy Coates,1
1078,56029579,Come with Me,0,Ronald Malfi,1
1079,55540151,Where They Wait,0,Scott Carson,0
1080,54305363,Broken,0,Jenny Lawson,1
1081,55339007,How Y'all Doing?: Misadventures and Mischief from a Life Well Lived,0,Leslie Jordan,0
1082,57936600,Where the Deer and the Antelope Play: The Pastoral Observations of One Ignorant American Who Loves to Walk Outside,0,Nick Offerman,1
1083,44678031,Yearbook,0,Seth Rogen,0
1084,57169049,Please Don't Sit on My Bed in Your Outside Clothes: Essays,0,Phoebe Robinson,1
1085,54817546,You'll Never Believe What Happened to Lacey: Crazy Stories about Racism,1,Amber Ruffin,1
1085,54817546,You'll Never Believe What Happened to Lacey: Crazy Stories about Racism,1,Lacey Lamar,1
1086,49203394,Barely Functional Adult: It’ll All Make Sense Eventually,0,Meichi Ng,0
1087,57190774,A Carnival of Snackery: Diaries 2003-2020,0,David Sedaris,1
1088,55711661,"Well, This Is Exhausting",0,Sophia Benoit,0
1089,57044148,Subpar Parks: America's Most Extraordinary National Parks and Their Least Impressed Visitors,0,Amber Share,0
1090,56269181,Fan Fiction,1,Brent Spiner,0
1090,56269181,Fan Fiction,1,Jeanne Darst,0
1091,49567214,She Memes Well,0,Quinta Brunson,0
1092,54798456,The Wreckage of My Presence,0,Casey Wilson,0
1093,55738541,Bring Your Baggage and Don't Pack Light,0,Helen Ellis,1
1094,54304279,We Had a Little Real Estate Problem,0,Kliph Nesteroff,0
1095,55711655,Black Nerd Problems,1,William Evans,0
1095,55711655,Black Nerd Problems,1,Omar Holmon,0
1096,50999697,"The Particulars of Peter: Dance Lessons, DNA Tests, and Other Excuses to Hang Out with My Perfect Dog",0,Kelly Conaboy,0
1097,55507046,How to Survive America,1,D.L. Hughley,1
1097,55507046,How to Survive America,1,Doug Moe,1
1098,55867892,New Teeth: Stories,0,Simon Rich,1
1099,56257258,Big Time,1,Stephen Colbert,1
1099,56257258,Big Time,1,Jen Spyra,0
1100,55145261,The Anthropocene Reviewed: Essays on a Human-Centered Planet,0,John Green,1
1101,55825273,The Comfort Book,0,Matt Haig,1
1102,56268863,The Book of Hope: A Survival Guide for Trying Times,1,Jane Goodall,0
1102,56268863,The Book of Hope: A Survival Guide for Trying Times,1,Douglas Abrams,0
1102,56268863,The Book of Hope: A Survival Guide for Trying Times,1,Gail Hudson,0
1103,55338982,Cultish: The Language of Fanaticism,0,Amanda Montell,0
1104,53238858,"What Happened To You?: Conversations on Trauma, Resilience, and Healing",1,Oprah Winfrey,1
1104,53238858,"What Happened To You?: Conversations on Trauma, Resilience, and Healing",1,Bruce D. Perry,0
1105,53056522,Mediocre: The Dangerous Legacy of White Male America,0,Ijeoma Oluo,1
1106,55539565,Think Again: The Power of Knowing What You Don't Know,0,Adam M. Grant,1
1107,56769577,Fuzz: When Nature Breaks the Law,0,Mary Roach,1
1108,53317339,"Last Call: A True Story of Love, Lust, and Murder in Queer New York",0,Elon Green,0
1109,52275335,How to Avoid a Climate Disaster: The Solutions We Have and the Breakthroughs We Need,0,Bill Gates,0
1110,56015023,This Is Your Mind on Plants,0,Michael Pollan,1
1111,54895704,Remember: The Science of Memory and the Art of Forgetting,0,Lisa Genova,1
1112,55290026,"A Swim in a Pond in the Rain: In Which Four Russians Give a Master Class on Writing, Reading, and Life",0,George Saunders,1
1113,56790170,The Premonition: A Pandemic Story,0,Michael Lewis,1
1114,53231851,The Sum of Us: What Racism Costs Everyone and How We Can Prosper Together,0,Heather McGhee,0
1115,54455629,"The Disordered Cosmos: A Journey into Dark Matter, Spacetime, and Dreams Deferred",0,Chanda Prescod-Weinstein,0
1116,49247757,A Little Devil in America: Notes in Praise of Black Performance,0,Hanif Abdurraqib,1
1117,53330118,"Chatter: The Voice in Our Head, Why It Matters, and How to Harness It",0,Ethan Kross,0
1118,56024292,Paradise: One Town's Struggle to Survive an American Wildfire,0,Lizzie Johnson,0
1119,54814834,Under a White Sky: The Nature of the Future,0,Elizabeth Kolbert,1
1120,54814676,Crying in H Mart,0,Michelle Zauner,0
1121,55360284,Taste: My Life Through Food,0,Stanley Tucci,0
1122,54860610,Somebody's Daughter,0,Ashley C. Ford,0
1123,50743767,Between Two Kingdoms: A Memoir of a Life Interrupted,0,Suleika Jaouad,0
1124,55538528,Unfinished,0,Priyanka Chopra Jonas,0
1125,57032570,Notes on Grief,0,Chimamanda Ngozi Adichie,1
1126,57351643,Unbound: My Story of Liberation and the Birth of the Me Too Movement,0,Tarana Burke,0
1127,50622390,Just as I Am,1,Michelle Burford,1
1127,50622390,Just as I Am,1,Cicely Tyson,0
1128,54895726,Broken Horses,0,Brandi Carlile,0
1129,55277901,Brat: An '80s Story,0,Andrew McCarthy,0
1130,56461570,Beautiful Country,0,Qian Julie Wang,0
1131,55711622,¡Hola Papi!: How to Come Out in a Walmart Parking Lot and Other Life Lessons,0,John Paul Brammer,0
1132,50542126,Beautiful Things: A Memoir,0,Hunter Biden,0
1133,54799395,The Puma Years: A Memoir,0,Laura Coleman,0
1134,52321511,Bravey,0,Alexi Pappas,0
1135,53376379,Seeing Ghosts: A Memoir,0,Kat Chow,0
1136,53317418,Finding Freedom: A Cook's Story; Remaking a Life from Scratch,0,Erin French,0
1137,55106753,Widowish,0,Melissa Gould,0
1138,52766142,Aftershocks,0,Nadia Owusu,0
1139,55710553,House of Sticks,0,Ly Tran,0
1140,43868109,Empire of Pain: The Secret History of the Sackler Dynasty,0,Patrick Radden Keefe,1
1141,56132724,"The Woman They Could Not Silence: One Woman, Her Incredible Fight for Freedom, and the Men Who Tried to Make Her Disappear",0,Kate Moore,1
1142,54968118,"The Code Breaker: Jennifer Doudna, Gene Editing, and the Future of the Human Race",0,Walter Isaacson,1
1143,54998251,"Four Hundred Souls: A Community History of African America, 1619-2019",1,Ibram X. Kendi,1
1143,54998251,"Four Hundred Souls: A Community History of African America, 1619-2019",1,Keisha N. Blain,0
1144,56382342,Vanderbilt: The Rise and Fall of an American Dynasty,1,Anderson Cooper,1
1144,56382342,Vanderbilt: The Rise and Fall of an American Dynasty,1,Katherine Howe,1
1145,53968539,Come Fly The World: The Jet-Age Story of the Women of Pan Am,0,Julia Cooke,0
1146,55643287,How the Word Is Passed: A Reckoning with the History of Slavery Across America,0,Clint Smith,0
1147,53404774,The Doctors Blackwell: How Two Pioneering Sisters Brought Medicine to Women and Women to Medicine,0,Janice P. Nimura,0
1148,52090762,The Light of Days: The Untold Story of Women Resistance Fighters in Hitler's Ghettos,0,Judy Batalion,0
1149,56668328,"The Bomber Mafia: A Dream, a Temptation, and the Longest Night of the Second World War",0,Malcolm Gladwell,1
1150,53138238,"The Three Mothers: How the Mothers of Martin Luther King, Jr., Malcolm X, and James Baldwin Shaped a Nation",0,Anna Malaika Tubbs,0
1151,55298325,On Juneteenth,0,Annette Gordon-Reed,0
1152,53122357,Four Lost Cities: A Secret History of the Urban Age,0,Annalee Newitz,1
1153,53915317,Walk in My Combat Boots,1,James Patterson,1
1153,53915317,Walk in My Combat Boots,1,Matt Eversmann,0
1153,53915317,Walk in My Combat Boots,1,Chris Mooney,0
1154,54900051,Madhouse at the End of the Earth: The Belgica's Journey into the Dark Antarctic Night,0,Julian Sancton,0
1155,52630443,"Bag Man: The Wild Crimes, Audacious Cover-Up, and Spectacular Downfall of a Brazen Crook in the White House",1,Rachel Maddow,1
1155,52630443,"Bag Man: The Wild Crimes, Audacious Cover-Up, and Spectacular Downfall of a Brazen Crook in the White House",1,Michael Yarvitz,0
1156,56554585,"The Taking of Jemima Boone: Colonial Settlers, Tribal Nations, and the Kidnap That Shaped America",0,Matthew Pearl,0
1157,55920278,Facing the Mountain: A True Story of Japanese American Heroes in World War II,0,Daniel James Brown,1
1158,56695159,Amazon Unbound: Jeff Bezos and the Invention of a Global Empire,0,Brad Stone,0
1159,55057586,Zero Fail: The Rise and Fall of the Secret Service,0,Carol Leonnig,0
1160,57282218,Lore Olympus: Volume One,0,Rachel Smythe,1
1161,50395705,"Frank Herbert's Dune: The Graphic Novel, Book 1",1,Brian Herbert,0
1161,50395705,"Frank Herbert's Dune: The Graphic Novel, Book 1",1,Kevin J. Anderson,0
1161,50395705,"Frank Herbert's Dune: The Graphic Novel, Book 1",1,Frank Herbert,0
1162,54663469,Toph Beifong's Metalbending Academy,1,Faith Erin Hicks,1
1162,54663469,Toph Beifong's Metalbending Academy,1,Peter Wartman,0
1162,54663469,Toph Beifong's Metalbending Academy,1,Adele Matera,0
1163,54776523,The Girl from the Sea,0,Molly Knox Ostertag,0
1164,54739125,ExtraOrdinary,1,Victoria E. Schwab,1
1164,54739125,ExtraOrdinary,1,Enid Balám,0
1165,55214376,The Sad Ghost Club,0,Lize Meddings,0
1166,54482758,In Love & Pajamas: A Collection of Comics about Being Yourself Together,0,Catana Chetwynd,1
1167,55082274,Teen Titans: Beast Boy Loves Raven,1,Kami Garcia,1
1167,55082274,Teen Titans: Beast Boy Loves Raven,1,Gabriel Picolo,1
1168,54017829,The Adventure Zone Vol. 4: The Crystal Kingdom,1,Clint McElroy,1
1168,54017829,The Adventure Zone Vol. 4: The Crystal Kingdom,1,Griffin McElroy,1
1168,54017829,The Adventure Zone Vol. 4: The Crystal Kingdom,1,Carey Pietsch,0
1169,55711045,Cheer Up: Love and Pompoms,1,Crystal Frasier,0
1169,55711045,Cheer Up: Love and Pompoms,1,Oscar O. Jupiter,0
1169,55711045,Cheer Up: Love and Pompoms,1,Val Wise,0
1170,54619012,And Now I Spill the Family Secrets: An Illustrated Memoir,0,Margaret Kimball,0
1171,57127813,Dark One,1,Brandon Sanderson,1
1171,57127813,Dark One,1,Jackson Lanzing,0
1171,57127813,Dark One,1,Collin Kelly,0
1172,55711552,Wake: The Hidden History of Women-Led Slave Revolts,1,Rebecca Hall,0
1172,55711552,Wake: The Hidden History of Women-Led Slave Revolts,1,Hugo Martínez,0
1173,57752416,Between Shades of Gray: The Graphic Novel,1,Ruta Sepetys,1
1173,57752416,Between Shades of Gray: The Graphic Novel,1,Andrew Donkin,0
1173,57752416,Between Shades of Gray: The Graphic Novel,1,Dave Kopka,0
1174,53968436,The Secret to Superhuman Strength,0,Alison Bechdel,1
1175,57600413,Run: Book One,1,John Lewis,1
1175,57600413,Run: Book One,1,Andrew Aydin,1
1175,57600413,Run: Book One,1,Nate Powell,1
1176,52295479,Squad,1,Maggie Tokuda-Hall,0
1176,52295479,Squad,1,Lisa Sterle,0
1177,55648627,Seek You: A Journey Through American Loneliness,0,Kristen Radtke,0
1178,54304166,Thirsty Mermaids,0,Kat Leyh,1
1179,55284968,Bubble,1,Jordan Morris,0
1179,55284968,Bubble,1,Sarah Morgan,0
1179,55284968,Bubble,1,Tony Cliff,0
1180,56914101,The Hill We Climb: An Inaugural Poem for the Country,1,Amanda Gorman,1
1180,56914101,The Hill We Climb: An Inaugural Poem for the Country,1,Oprah Winfrey,1
1181,54359466,"Black Girl, Call Home",0,Jasmine Mans,0
1182,54335207,Shine your Icy Crown,0,Amanda Lovelace,1
1183,58464584,You Better Be Lightning,0,Andrea Gibson,1
1184,57007429,I Hope This Finds You Well: Poems,0,Kate Baer,1
1185,55659276,Where Hope Comes From,0,Nikita Gill,1
1186,56802114,Goldenrod: Poems,0,Maggie Smith,1
1187,50498335,Me: Moth,0,Amber McBride,0
1188,54335204,Clarity & Connection,0,Yung Pueblo,0
1189,54416144,Home Is Not a Country,0,Safia Elhillo,1
1190,56950454,Look Mom I’m a Poet,0,Andrew Shaffer,1
1191,53240799,If I Tell You the Truth,0,Jasmin Kaur,1
1192,54287653,How Far You Have Come: Musings on Beauty and Courage,0,Morgan Harper Nichols,1
1193,51135126,I'll Fly Away,0,Rudy Francisco,1
1194,54419215,Chlorine Sky,0,Mahogany L. Browne,0
1195,54482759,Call Me Athena: Girl from Detroit,0,Colby Cedar Smith,0
1196,53402145,American Melancholy: Poems,0,Joyce Carol Oates,1
1197,55829991,I am The Rage: A Black Poetry Collection,1,Martina McGowan,0
1197,55829991,I am The Rage: A Black Poetry Collection,1,Diana Ejaita,0
1198,56462368,When We Make It,0,Elisabet Velasquez,0
1199,53398748,God I Feel Modern Tonight: Poems from a Gal About Town,0,Catherine Cohen,0
1207,53922305,Honey Girl,0,Morgan Rogers,0
1217,53414230,Open Water,0,Caleb Azumah Nelson,0
1219,53597769,The Five Wounds,0,Kirstin Valdez Quade,0
1220,57812106,Firekeeper's Daughter,0,Angeline Boulley,1
1221,56305028,The Hawthorne Legacy,0,Jennifer Lynn Barnes,1
1222,55518780,Ace of Spades,0,Faridah Àbíké-Íyímídé,1
1223,56980548,Aristotle and Dante Dive into the Waters of the World,0,Benjamin Alire Sáenz,1
1224,52822210,Concrete Rose,0,Angie Thomas,1
1225,56905097,As Good As Dead,0,Holly Jackson,1
1226,49111189,The Cousins,0,Karen M. McManus,1
1227,35224992,Last Night at the Telegraph Club,0,Malinda Lo,0
1228,56643402,Instructions for Dancing,0,Nicola Yoon,1
1229,54427168,The Box in the Woods,0,Maureen Johnson,1
1230,58094337,Tokyo Ever After,0,Emiko Jean,1
1231,52515987,She Drives Me Crazy,0,Kelly Quindlen,0
1232,54238295,A Pho Love Story,0,Loan Le,0
1233,50892313,Yolk,0,Mary H.K. Choi,1
1234,53138158,You Have a Match,0,Emma Lord,1
1235,54860459,Hani and Ishu's Guide to Fake Dating,0,Adiba Jaigirdar,1
1236,54998272,The Girls I've Been,0,Tess Sharpe,0
1237,49204960,Perfect on Paper,0,Sophie Gonzales,1
1238,49399658,Counting Down with You,0,Tashie Bhuiyan,1
1239,53138093,The Project,0,Courtney Summers,1
1240,54589790,Rule of Wolves,0,Leigh Bardugo,1
1241,17699855,Chain of Iron,0,Cassandra Clare,1
1242,53375824,Lore,0,Alexandra Bracken,1
1243,52190991,Any Way the Wind Blows,0,Rainbow Rowell,1
1244,53402403,How the King of Elfhame Learned to Hate Stories,1,Holly Black,1
1244,53402403,How the King of Elfhame Learned to Hate Stories,1,Rovina Cai,0
1245,52459864,Iron Widow,0,Xiran Jay Zhao,1
1246,53028775,The Gilded Ones,0,Namina Forna,0
1247,56980367,Our Violent Ends,0,Chloe Gong,1
1248,52013133,A ​Sky Beyond the Storm,0,Sabaa Tahir,1
1249,55987278,Once Upon a Broken Heart,0,Stephanie Garber,1
1250,54613751,House of Hollow,0,Krystal Sutherland,1
1251,55725741,Six Crimson Cranes,0,Elizabeth Lim,1
1252,58784159,Namesake,0,Adrienne Young,1
1253,57965663,Realm Breaker,0,Victoria Aveyard,1
1254,46223364,We Free the Stars,0,Hafsah Faizal,1
1255,55425313,Gods & Monsters,0,Shelby Mahurin,1
1256,53968510,These Hollow Vows,0,Lexi Ryan,1
1257,39897752,Lost in the Never Woods,0,Aiden Thomas,1
1258,54017953,The Ones We're Meant to Find,0,Joan He,0
1259,53138253,A Vow So Bold and Deadly,0,Brigid Kemmerer,1
1260,57094644,Daughter of the Deep,0,Rick Riordan,1
1261,48914231,Bridge of Souls,0,Victoria E. Schwab,1
1262,53327864,Eyes that Kiss in the Corners,1,Joanna Ho,0
1262,53327864,Eyes that Kiss in the Corners,1,Dung Ho,0
1263,57143335,Amari and the Night Brothers,0,B.B. Alston,1
1264,54458127,Starfish,0,Lisa Fipps,0
1265,56922552,Beasts and Beauty: Dangerous Tales,1,Soman Chainani,1
1265,56922552,Beasts and Beauty: Dangerous Tales,1,Julia Iredale,0
1266,49202861,Alone,0,Megan E. Freeman,0
1267,52664722,Ground Zero,0,Alan Gratz,1
1268,36323801,Aru Shah and the City of Gold,0,Roshani Chokshi,1
1269,44280835,The Thirteenth Fairy,0,Melissa de la Cruz,1
1270,53327892,"Red, White, and Whole",0,Rajani LaRocca,0
1271,55277066,Best Nerds Forever,1,James Patterson,1
1271,55277066,Best Nerds Forever,1,Chris Grabenstein,1
1272,55004097,Ophie's Ghosts,0,Justina Ireland,1
1273,53175322,Root Magic,0,Eden Royce,0
1274,51591443,A Wolf for a Spell,0,Karah Sutton,0
1275,53441112,Unplugged,0,Gordon Korman,1
1276,43517256,City of the Plague God,0,Sarwat Chadda,0
1277,54870170,The Shape of Thunder,0,Jasmine Warga,1
1278,55277625,The Last Fallen Star,0,Graci Kim,0
1279,58348225,Where's My Joey?,0,Wendy Monica Winter,0
1280,52578297,The Midnight Library,0,Matt Haig,1
1281,49127718,Anxious People,1,Fredrik Backman,1
1281,49127718,Anxious People,1,Neil Smith,1
1282,50634450,American Dirt,0,Jeanine Cummins,0
1283,43923951,Such a Fun Age,0,Kiley Reid,0
1284,44890081,My Dark Vanessa,0,Kate Elizabeth Russell,0
1285,45754981,The Glass Hotel,0,Emily St. John Mandel,1
1286,48570454,Transcendent Kingdom,0,Yaa Gyasi,1
1287,50214741,The Girl with the Louding Voice,1,Abi Daré,0
1287,50214741,The Girl with the Louding Voice,1,Ronke Adékoluejo,0
1288,45294613,Dear Edward,0,Ann Napolitano,1
1289,52755548,Big Summer,0,Jennifer Weiner,1
1290,52715989,Writers & Lovers,0,Lily King,1
1291,52696537,If I Had Your Face,0,Frances Cha,0
1292,51792100,A Burning,0,Megha Majumdar,0
1293,51541496,Luster,0,Raven Leilani,0
1294,44281326,In an Instant,0,Suzanne Redfearn,0
1295,45046893,Oona Out of Order,0,Margarita Montimore,0
1296,48595550,The Death of Vivek Oji,0,Akwaeke Emezi,1
1297,50358133,Homeland Elegies,0,Ayad Akhtar,0
1298,46263943,Real Life,0,Brandon Taylor,0
1299,42121525,Migrations,0,Charlotte McConaghy,1
1300,54911607,The Guest List,0,Lucy Foley,1
1301,50833559,Home Before Dark,0,Riley Sager,1
1302,45885644,The Sun Down Motel,0,Simone St. James,1
1303,49398072,When No One Is Watching,0,Alyssa Cole,1
1304,44510385,The Wives,0,Tarryn Fisher,1
1305,52661162,The Searcher,0,Tana French,1
1306,51204046,The Boy from the Woods,0,Harlan Coben,1
1307,50892433,One by One,0,Ruth Ware,1
1308,51854625,The Devil and the Dark Water,0,Stuart Turton,1
1309,43834909,Long Bright River,0,Liz Moore,1
1310,49127539,All the Devils Are Here,0,Louise Penny,1
1311,45046742,You Are Not Alone,1,Greer Hendricks,1
1311,45046742,You Are Not Alone,1,Sarah Pekkanen,1
1312,51807232,Troubled Blood,1,Robert Galbraith,1
1312,51807232,Troubled Blood,1,J.K. Rowling,1
1313,44303982,Unspeakable Things,0,Jess Lourey,1
1314,48678117,Winter Counts,0,David Heska Wanbli Weiden,0
1315,51182571,Blacktop Wasteland,0,S.A. Cosby,1
1316,51169341,The Night Swim,0,Megan Goldin,0
1317,49247317,And Now She's Gone,0,Rachel Howzell Hall,0
1318,49374505,Confessions on the 7:45,0,Lisa Unger,1
1319,54442955,First Girl Gone,0,L.T. Vargus,0
1320,51791252,The Vanishing Half,0,Brit Bennett,1
1321,43557477,The Jane Austen Society,0,Natalie Jenner,0
1322,52698452,The Book of Longings,0,Sue Monk Kidd,1
1323,52762903,The Book of Lost Names,0,Kristin Harmel,1
1324,50607466,The Henna Artist,0,Alka Joshi,0
1325,49239093,The Evening and the Morning,0,Ken Follett,1
1326,45897568,A Long Petal of the Sea,1,Isabel Allende,1
1326,45897568,A Long Petal of the Sea,1,Nick Caistor,0
1326,45897568,A Long Petal of the Sea,1,Amanda Hopkinson,0
1327,50892349,Magic Lessons,0,Alice Hoffman,1
1328,53025903,The Book of Lost Friends,0,Lisa Wingate,1
1329,52722079,The Pull of the Stars,0,Emma Donoghue,1
1330,48677123,Hamnet,0,Maggie O'Farrell,1
1331,45992717,The Mirror & the Light,0,Hilary Mantel,1
1332,50001299,Where the Lost Wander,0,Amy Harmon,1
1333,51045613,Deacon King Kong,0,James McBride,1
1334,46206688,The Night Watchman,0,Louise Erdrich,1
1335,50089336,Code Name Hélène,0,Ariel Lawhon,1
1336,52597312,Utopia Avenue,0,David Mitchell,1
1337,48564330,Betty,0,Tiffany McDaniel,1
1338,51253514,The Paper Daughters of Chinatown,0,Heather B. Moore,0
1339,52741293,Shuggie Bain,0,Douglas Stuart,1
1340,44778083,House of Earth and Blood,0,Sarah J. Maas,1
1341,50623864,The Invisible Life of Addie LaRue,0,Victoria E. Schwab,1
1342,45046567,The House in the Cerulean Sea,0,T.J. Klune,1
1343,49021976,Rhythm of War,0,Brandon Sanderson,1
1344,43521693,The City We Became,0,N.K. Jemisin,1
1345,51987993,The Once and Future Witches,0,Alix E. Harrow,1
1346,50202953,Piranesi,0,Susanna Clarke,0
1347,50548197,A Deadly Education,0,Naomi Novik,1
1348,52166786,The Empire of Gold,0,S.A. Chakraborty,1
1349,49381341,Peace Talks,0,Jim Butcher,1
1350,51475322,The Burning God,0,R.F. Kuang,1
1351,50892360,Black Sun,0,Rebecca Roanhorse,1
1352,44571368,Smoke Bitten,0,Patricia Briggs,1
1353,51277288,The Girl and the Stars,0,Mark Lawrence,1
1354,49882356,The Empress of Salt and Fortune,0,Nghi Vo,1
1355,23106013,Battle Ground,0,Jim Butcher,1
1356,55551726,Wintersteel,0,Will Wight,0
1357,50706646,The Bone Shard Daughter,0,Andrea Stewart,0
1358,50358101,The Trouble With Peace,0,Joe Abercrombie,1
1359,52359590,Age of Empyre,0,Michael J. Sullivan,1
1360,52861201,From Blood and Ash,0,Jennifer L. Armentrout,1
1361,52867387,Beach Read,0,Emily Henry,1
1362,50093704,In Five Years,0,Rebecca Serle,0
1363,44582454,Regretting You,0,Colleen Hoover,1
1364,50225678,Boyfriend Material,0,Alexis Hall,0
1365,52090948,"Take a Hint, Dani Brown",0,Talia Hibbert,1
1366,53103895,One to Watch,0,Kate Stayman-London,0
1367,52539131,The Happy Ever After Playlist,0,Abby Jimenez,1
1368,48842183,The Switch,0,Beth O'Leary,1
1369,52585101,You Had Me at Hola,0,Alexis Daria,0
1370,46225061,The Two Lives of Lydia Bird,0,Josie Silver,0
1371,49099926,Party of Two,0,Jasmine Guillory,1
1372,49202118,A Rogue of One's Own,0,Evie Dunmore,0
1373,50892287,In a Holidaze,0,Christina Lauren,1
1374,50496840,Emerald Blaze,0,Ilona Andrews,1
1375,52915426,Something to Talk About,0,Meryl Wilsner,0
1376,52226559,Sweet Temptation,0,Cora Reilly,0
1377,54467737,Hands Down,0,Mariana Zapata,1
1378,49758584,You Deserve Each Other,0,Sarah Hogle,0
1379,50496918,Spoiler Alert,0,Olivia Dade,0
1380,48829708,To Sleep in a Sea of Stars,0,Christopher Paolini,0
1381,39325105,Harrow the Ninth,0,Tamsyn Muir,1
1382,52381770,Network Effect,0,Martha Wells,1
1383,48848254,The Space Between Worlds,0,Micaiah Johnson,0
1384,49003616,A Beautifully Foolish Endeavor,0,Hank Green,1
1385,51171377,Axiom's End,0,Lindsay Ellis,0
1386,52163147,The Hidden Girl and Other Stories,0,Ken Liu,1
1387,44804077,Riot Baby,0,Tochi Onyebuchi,0
1388,48836769,The New Wilderness,0,Diane Cook,0
1389,52669505,The End of October,0,Lawrence Wright,1
1390,45046555,The Last Emperox,0,John Scalzi,1
1391,35019996,Agency,0,William Gibson,0
1392,45422268,The Vanished Birds,0,Simon Jimenez,0
1393,51285749,The Book of Koli,0,M.R. Carey,1
1394,49867430,Hench,0,Natalie Zina Walschots,0
1395,50121213,The Mother Code,0,Carole Stivers,0
1396,49127471,Zoey Punches the Future in the Dick,1,David Wong,1
1396,49127471,Zoey Punches the Future in the Dick,1,Jason Pargin,1
1397,54554819,Age of Deception,0,T.A. White,0
1398,52378525,The First Sister,0,Linden A. Lewis,0
1399,52378682,The Relentless Moon,0,Mary Robinette Kowal,1
1400,53152636,Mexican Gothic,0,Silvia Moreno-Garcia,1
1401,48838041,If It Bleeds,0,Stephen King,1
1402,44077284,The Southern Book Club's Guide to Slaying Vampires,0,Grady Hendrix,1
1403,49789629,The Year of the Witching,0,Alexis Henderson,1
1404,52180399,The Only Good Indians,0,Stephen Graham Jones,1
1405,52454426,Devolution: A Firsthand Account of the Rainier Sasquatch Massacre,0,Max Brooks,0
1406,50892288,The Hollow Places,0,T. Kingfisher,1
1407,50496875,Plain Bad Heroines,1,Emily M. Danforth,1
1407,50496875,Plain Bad Heroines,1,Sara Lautman,0
1408,44564972,Malorie,0,Josh Malerman,1
1409,49090884,Tender Is the Flesh,1,Agustina Bazterrica,0
1409,49090884,Tender Is the Flesh,1,Sarah Moses,0
1410,52594581,The Hollow Ones,1,Guillermo del Toro,1
1410,52594581,The Hollow Ones,1,Chuck Hogan,1
1411,52703177,The Bright Lands,0,John Fram,0
1412,51166519,Lakewood,0,Megan Giddings,0
1413,52581895,Survivor Song,0,Paul Tremblay,1
1414,49247242,Ring Shout,0,P. Djèlí Clark,1
1415,49295297,The Loop,0,Jeremy Robert Johnson,0
1416,50607901,The Ghost Tree,0,Christina Henry,1
1417,53869658,Secret Santa,0,Andrew Shaffer,1
1418,52622380,World Departed,0,Sarah Lyons Fleming,0
1419,55456522,Houndings of Hell,0,Hunter Holmes,0
1420,44890112,Strange Planet,0,Nathan W. Pyle,0
1421,49960031,"Wow, No Thank You.: Essays",0,Samantha Irby,1
1422,51323365,Solutions and Other Problems,0,Allie Brosh,1
