Year,Subject,Book Count,Year Book Total,Percent_True_Formula,Percent_True,Percent-Rounded,Percent of Books
2019,contemporary,83,384,21.61458333,21.61458333,21.62,21.62
2019,young adult,78,384,20.3125,20.3125,20.32,20.32
2019,adult,80,384,20.83333333,20.83333333,20.84,20.84
2019,mystery,56,384,14.58333333,14.58333333,14.59,14.59
2019,biography,56,384,14.58333333,14.58333333,14.59,14.59
2019,memoir,56,384,14.58333333,14.58333333,14.59,14.59
2019,historical fiction,37,384,9.635416667,9.635416667,9.64,9.64
2019,thriller,41,384,10.67708333,10.67708333,10.68,10.68
2019,historical,42,384,10.9375,10.9375,10.94,10.94
2019,science fiction,46,384,11.97916667,11.97916667,11.98,11.98
2019,history,37,384,9.635416667,9.635416667,9.64,9.64
2019,humor,38,384,9.895833333,9.895833333,9.9,9.9
2019,horror,38,384,9.895833333,9.895833333,9.9,9.9
2019,lgbt,48,384,12.5,12.5,12.5,12.5
2019,mystery thriller,28,384,7.291666667,7.291666667,7.3,7.3
2019,paranormal,15,384,3.90625,3.90625,3.91,3.91
2019,biography memoir,25,384,6.510416667,6.510416667,6.52,6.52
2019,childrens,25,384,6.510416667,6.510416667,6.52,6.52
2019,literary fiction,20,384,5.208333333,5.208333333,5.21,5.21
2019,poetry,28,384,7.291666667,7.291666667,7.3,7.3
2019,crime,20,384,5.208333333,5.208333333,5.21,5.21
2019,queer,33,384,8.59375,8.59375,8.6,8.6
2019,graphic novels,24,384,6.25,6.25,6.25,6.25
2019,contemporary romance,15,384,3.90625,3.90625,3.91,3.91
2019,magic,17,384,4.427083333,4.427083333,4.43,4.43
2019,middle grade,20,384,5.208333333,5.208333333,5.21,5.21
2019,science,21,384,5.46875,5.46875,5.47,5.47
2019,adventure,13,384,3.385416667,3.385416667,3.39,3.39
2019,politics,23,384,5.989583333,5.989583333,5.99,5.99
2019,comics,23,384,5.989583333,5.989583333,5.99,5.99
2019,food,23,384,5.989583333,5.989583333,5.99,5.99
2019,urban fantasy,9,384,2.34375,2.34375,2.35,2.35
2019,feminism,33,384,8.59375,8.59375,8.6,8.6
2019,realistic fiction,18,384,4.6875,4.6875,4.69,4.69
2019,suspense,12,384,3.125,3.125,3.13,3.13
2019,picture books,20,384,5.208333333,5.208333333,5.21,5.21
2019,dystopia,17,384,4.427083333,4.427083333,4.43,4.43
2019,chick lit,14,384,3.645833333,3.645833333,3.65,3.65
2019,self help,17,384,4.427083333,4.427083333,4.43,4.43
2019,cooking,18,384,4.6875,4.6875,4.69,4.69
2019,comedy,13,384,3.385416667,3.385416667,3.39,3.39
2019,war,14,384,3.645833333,3.645833333,3.65,3.65
2019,psychology,13,384,3.385416667,3.385416667,3.39,3.39
2019,cookbooks,18,384,4.6875,4.6875,4.69,4.69
2019,adult fiction,8,384,2.083333333,2.083333333,2.09,2.09
2019,mental health,14,384,3.645833333,3.645833333,3.65,3.65
2019,autobiography,9,384,2.34375,2.34375,2.35,2.35
2019,essays,13,384,3.385416667,3.385416667,3.39,3.39
2019,race,13,384,3.385416667,3.385416667,3.39,3.39
2019,family,19,384,4.947916667,4.947916667,4.95,4.95
2019,new adult,3,384,0.78125,0.78125,0.79,0.79
2019,vampires,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,animals,6,384,1.5625,1.5625,1.57,1.57
2019,graphic novels comics,9,384,2.34375,2.34375,2.35,2.35
2019,health,22,384,5.729166667,5.729166667,5.73,5.73
2019,young adult fantasy,12,384,3.125,3.125,3.13,3.13
2019,science fiction fantasy,6,384,1.5625,1.5625,1.57,1.57
2019,mythology,12,384,3.125,3.125,3.13,3.13
2019,high fantasy,9,384,2.34375,2.34375,2.35,2.35
2019,magical realism,9,384,2.34375,2.34375,2.35,2.35
2019,business,6,384,1.5625,1.5625,1.57,1.57
2019,world war ii,8,384,2.083333333,2.083333333,2.09,2.09
2019,nature,6,384,1.5625,1.5625,1.57,1.57
2019,reference,10,384,2.604166667,2.604166667,2.61,2.61
2019,space,4,384,1.041666667,1.041666667,1.05,1.05
2019,storytime,7,384,1.822916667,1.822916667,1.83,1.83
2019,american history,6,384,1.5625,1.5625,1.57,1.57
2019,true crime,13,384,3.385416667,3.385416667,3.39,3.39
2019,enemies to lovers,8,384,2.083333333,2.083333333,2.09,2.09
2019,paranormal romance,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,short stories,11,384,2.864583333,2.864583333,2.87,2.87
2019,romantasy,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,retellings,8,384,2.083333333,2.083333333,2.09,2.09
2019,friendship,7,384,1.822916667,1.822916667,1.83,1.83
2019,travel,14,384,3.645833333,3.645833333,3.65,3.65
2019,space opera,5,384,1.302083333,1.302083333,1.31,1.31
2019,personal development,4,384,1.041666667,1.041666667,1.05,1.05
2019,military fiction,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,social justice,6,384,1.5625,1.5625,1.57,1.57
2019,art,5,384,1.302083333,1.302083333,1.31,1.31
2019,epic fantasy,4,384,1.041666667,1.041666667,1.05,1.05
2019,philosophy,4,384,1.041666667,1.041666667,1.05,1.05
2019,sports,3,384,0.78125,0.78125,0.79,0.79
2019,music,9,384,2.34375,2.34375,2.35,2.35
2019,fantasy romance,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,novels,27,384,7.03125,7.03125,7.04,7.04
2019,book club,4,384,1.041666667,1.041666667,1.05,1.05
2019,books about books,5,384,1.302083333,1.302083333,1.31,1.31
2019,post apocalyptic,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,time travel,9,384,2.34375,2.34375,2.35,2.35
2019,foodie,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,sociology,6,384,1.5625,1.5625,1.57,1.57
2019,witches,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,african american,6,384,1.5625,1.5625,1.57,1.57
2019,fae,0,384,0,0,0,0
2019,technology,5,384,1.302083333,1.302083333,1.31,1.31
2019,young adult contemporary,6,384,1.5625,1.5625,1.57,1.57
2019,coming of age,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,gothic,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,lesbian,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,religion,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,fairy tales,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,food and drink,5,384,1.302083333,1.302083333,1.31,1.31
2019,aliens,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,environment,3,384,0.78125,0.78125,0.79,0.79
2019,friends to lovers,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,womens,4,384,1.041666667,1.041666667,1.05,1.05
2019,erotica,0,384,0,0,0,0
2019,parenting,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,asia,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,nutrition,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,speculative fiction,3,384,0.78125,0.78125,0.79,0.79
2019,economics,3,384,0.78125,0.78125,0.79,0.79
2019,zombies,0,384,0,0,0,0
2019,biology,4,384,1.041666667,1.041666667,1.05,1.05
2019,medicine,5,384,1.302083333,1.302083333,1.31,1.31
2019,dragons,3,384,0.78125,0.78125,0.79,0.79
2019,superheroes,4,384,1.041666667,1.041666667,1.05,1.05
2019,africa,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,literature,0,384,0,0,0,0
2019,novella,4,384,1.041666667,1.041666667,1.05,1.05
2019,canada,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,historical romance,3,384,0.78125,0.78125,0.79,0.79
2019,comic book,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,ghosts,3,384,0.78125,0.78125,0.79,0.79
2019,china,0,384,0,0,0,0
2019,medical,5,384,1.302083333,1.302083333,1.31,1.31
2019,supernatural,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,british literature,0,384,0,0,0,0
2019,indigenous,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,steampunk,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,culinary,7,384,1.822916667,1.822916667,1.83,1.83
2019,leadership,0,384,0,0,0,0
2019,high school,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,psychological thriller,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,vegan,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,christian,0,384,0,0,0,0
2019,dark romance,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,shapeshifters,0,384,0,0,0,0
2019,france,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,grief,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,pop culture,3,384,0.78125,0.78125,0.79,0.79
2019,india,3,384,0.78125,0.78125,0.79,0.79
2019,mental illness,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,cultural,3,384,0.78125,0.78125,0.79,0.79
2019,abuse,0,384,0,0,0,0
2019,american,0,384,0,0,0,0
2019,ireland,4,384,1.041666667,1.041666667,1.05,1.05
2019,love,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,new york,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,productivity,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,romantic suspense,0,384,0,0,0,0
2019,sports romance,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,teen,0,384,0,0,0,0
2019,action,0,384,0,0,0,0
2019,apocalyptic,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,dark,0,384,0,0,0,0
2019,death,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,greek mythology,3,384,0.78125,0.78125,0.79,0.79
2019,physics,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,russia,5,384,1.302083333,1.302083333,1.31,1.31
2019,school,3,384,0.78125,0.78125,0.79,0.79
2019,werewolves,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,asian literature,0,384,0,0,0,0
2019,climate change,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,college,0,384,0,0,0,0
2019,holocaust,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,writing,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,young adult romance,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,detective,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,manga,0,384,0,0,0,0
2019,native american,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,anthologies,3,384,0.78125,0.78125,0.79,0.79
2019,espionage,0,384,0,0,0,0
2019,presidents,0,384,0,0,0,0
2019,westerns,0,384,0,0,0,0
2019,birds,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,dark fantasy,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,demons,0,384,0,0,0,0
2019,marvel,0,384,0,0,0,0
2019,second chance,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,anti racist,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,civil war,0,384,0,0,0,0
2019,classics,3,384,0.78125,0.78125,0.79,0.79
2019,dc comics,2,384,0.5208333333,0.5208333333,0.53,0.53
2019,drama,0,384,0,0,0,0
2019,faith,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,juvenile,1,384,0.2604166667,0.2604166667,0.27,0.27
2019,m m romance,0,384,0,0,0,0
2019,military science fiction,0,384,0,0,0,0
2019,spirituality,0,384,0,0,0,0
2019,angels,0,384,0,0,0,0
2019,disability,3,384,0.78125,0.78125,0.79,0.79
2019,bdsm,0,384,0,0,0,0
2019,cults,0,384,0,0,0,0
2018,fiction,223,385,57.92207792,57.92207792,57.93,57.93
2018,audiobook,257,385,66.75324675,66.75324675,66.76,66.76
2018,nonfiction,139,385,36.1038961,36.1038961,36.11,36.11
2018,fantasy,92,385,23.8961039,23.8961039,23.9,23.9
2018,romance,88,385,22.85714286,22.85714286,22.86,22.86
2018,contemporary,90,385,23.37662338,23.37662338,23.38,23.38
2018,young adult,76,385,19.74025974,19.74025974,19.75,19.75
2018,adult,78,385,20.25974026,20.25974026,20.26,20.26
2018,mystery,59,385,15.32467532,15.32467532,15.33,15.33
2018,biography,51,385,13.24675325,13.24675325,13.25,13.25
2018,memoir,51,385,13.24675325,13.24675325,13.25,13.25
2018,historical fiction,46,385,11.94805195,11.94805195,11.95,11.95
2018,thriller,40,385,10.38961039,10.38961039,10.39,10.39
2018,historical,41,385,10.64935065,10.64935065,10.65,10.65
2018,science fiction,43,385,11.16883117,11.16883117,11.17,11.17
2018,history,51,385,13.24675325,13.24675325,13.25,13.25
2018,humor,36,385,9.350649351,9.350649351,9.36,9.36
2018,horror,30,385,7.792207792,7.792207792,7.8,7.8
2018,lgbt,26,385,6.753246753,6.753246753,6.76,6.76
2018,mystery thriller,33,385,8.571428571,8.571428571,8.58,8.58
2018,paranormal,17,385,4.415584416,4.415584416,4.42,4.42
2018,biography memoir,20,385,5.194805195,5.194805195,5.2,5.2
2018,childrens,31,385,8.051948052,8.051948052,8.06,8.06
2018,literary fiction,19,385,4.935064935,4.935064935,4.94,4.94
2018,poetry,25,385,6.493506494,6.493506494,6.5,6.5
2018,crime,23,385,5.974025974,5.974025974,5.98,5.98
2018,queer,17,385,4.415584416,4.415584416,4.42,4.42
2018,graphic novels,22,385,5.714285714,5.714285714,5.72,5.72
2018,contemporary romance,15,385,3.896103896,3.896103896,3.9,3.9
2018,magic,14,385,3.636363636,3.636363636,3.64,3.64
2018,middle grade,26,385,6.753246753,6.753246753,6.76,6.76
2018,science,31,385,8.051948052,8.051948052,8.06,8.06
2018,adventure,17,385,4.415584416,4.415584416,4.42,4.42
2018,politics,25,385,6.493506494,6.493506494,6.5,6.5
2018,comics,20,385,5.194805195,5.194805195,5.2,5.2
2018,food,21,385,5.454545455,5.454545455,5.46,5.46
2018,urban fantasy,8,385,2.077922078,2.077922078,2.08,2.08
2018,feminism,23,385,5.974025974,5.974025974,5.98,5.98
2018,realistic fiction,27,385,7.012987013,7.012987013,7.02,7.02
2018,suspense,11,385,2.857142857,2.857142857,2.86,2.86
2018,picture books,19,385,4.935064935,4.935064935,4.94,4.94
2018,dystopia,15,385,3.896103896,3.896103896,3.9,3.9
2018,chick lit,10,385,2.597402597,2.597402597,2.6,2.6
2018,self help,12,385,3.116883117,3.116883117,3.12,3.12
2018,cooking,20,385,5.194805195,5.194805195,5.2,5.2
2018,comedy,16,385,4.155844156,4.155844156,4.16,4.16
2018,war,14,385,3.636363636,3.636363636,3.64,3.64
2018,psychology,10,385,2.597402597,2.597402597,2.6,2.6
2018,cookbooks,18,385,4.675324675,4.675324675,4.68,4.68
2018,adult fiction,13,385,3.376623377,3.376623377,3.38,3.38
2018,mental health,12,385,3.116883117,3.116883117,3.12,3.12
2018,autobiography,13,385,3.376623377,3.376623377,3.38,3.38
2018,essays,11,385,2.857142857,2.857142857,2.86,2.86
2018,race,13,385,3.376623377,3.376623377,3.38,3.38
2018,family,15,385,3.896103896,3.896103896,3.9,3.9
2018,new adult,14,385,3.636363636,3.636363636,3.64,3.64
2018,vampires,5,385,1.298701299,1.298701299,1.3,1.3
2018,animals,6,385,1.558441558,1.558441558,1.56,1.56
2018,graphic novels comics,12,385,3.116883117,3.116883117,3.12,3.12
2018,health,18,385,4.675324675,4.675324675,4.68,4.68
2018,young adult fantasy,11,385,2.857142857,2.857142857,2.86,2.86
2018,science fiction fantasy,9,385,2.337662338,2.337662338,2.34,2.34
2018,mythology,6,385,1.558441558,1.558441558,1.56,1.56
2018,high fantasy,7,385,1.818181818,1.818181818,1.82,1.82
2018,magical realism,4,385,1.038961039,1.038961039,1.04,1.04
2018,business,7,385,1.818181818,1.818181818,1.82,1.82
2018,world war ii,7,385,1.818181818,1.818181818,1.82,1.82
2018,nature,6,385,1.558441558,1.558441558,1.56,1.56
2018,reference,13,385,3.376623377,3.376623377,3.38,3.38
2018,space,11,385,2.857142857,2.857142857,2.86,2.86
2018,storytime,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,american history,12,385,3.116883117,3.116883117,3.12,3.12
2018,true crime,8,385,2.077922078,2.077922078,2.08,2.08
2018,enemies to lovers,7,385,1.818181818,1.818181818,1.82,1.82
2018,paranormal romance,5,385,1.298701299,1.298701299,1.3,1.3
2018,short stories,10,385,2.597402597,2.597402597,2.6,2.6
2018,romantasy,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,retellings,4,385,1.038961039,1.038961039,1.04,1.04
2018,friendship,8,385,2.077922078,2.077922078,2.08,2.08
2018,travel,7,385,1.818181818,1.818181818,1.82,1.82
2018,space opera,7,385,1.818181818,1.818181818,1.82,1.82
2018,personal development,5,385,1.298701299,1.298701299,1.3,1.3
2018,military fiction,5,385,1.298701299,1.298701299,1.3,1.3
2018,social justice,10,385,2.597402597,2.597402597,2.6,2.6
2018,art,7,385,1.818181818,1.818181818,1.82,1.82
2018,epic fantasy,5,385,1.298701299,1.298701299,1.3,1.3
2018,philosophy,11,385,2.857142857,2.857142857,2.86,2.86
2018,sports,8,385,2.077922078,2.077922078,2.08,2.08
2018,music,5,385,1.298701299,1.298701299,1.3,1.3
2018,fantasy romance,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,novels,27,385,7.012987013,7.012987013,7.02,7.02
2018,book club,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,books about books,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,post apocalyptic,4,385,1.038961039,1.038961039,1.04,1.04
2018,time travel,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,foodie,5,385,1.298701299,1.298701299,1.3,1.3
2018,sociology,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,witches,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,african american,6,385,1.558441558,1.558441558,1.56,1.56
2018,fae,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,technology,6,385,1.558441558,1.558441558,1.56,1.56
2018,young adult contemporary,6,385,1.558441558,1.558441558,1.56,1.56
2018,coming of age,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,gothic,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,lesbian,0,385,0,0,0,0
2018,religion,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,fairy tales,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,food and drink,9,385,2.337662338,2.337662338,2.34,2.34
2018,aliens,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,environment,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,friends to lovers,5,385,1.298701299,1.298701299,1.3,1.3
2018,womens,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,erotica,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,parenting,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,asia,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,nutrition,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,speculative fiction,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,economics,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,zombies,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,biology,4,385,1.038961039,1.038961039,1.04,1.04
2018,medicine,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,dragons,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,superheroes,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,africa,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,literature,0,385,0,0,0,0
2018,novella,5,385,1.298701299,1.298701299,1.3,1.3
2018,canada,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,historical romance,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,comic book,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,ghosts,4,385,1.038961039,1.038961039,1.04,1.04
2018,china,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,medical,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,supernatural,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,british literature,0,385,0,0,0,0
2018,indigenous,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,steampunk,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,culinary,0,385,0,0,0,0
2018,leadership,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,high school,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,psychological thriller,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,vegan,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,christian,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,dark romance,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,shapeshifters,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,france,0,385,0,0,0,0
2018,grief,0,385,0,0,0,0
2018,pop culture,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,india,4,385,1.038961039,1.038961039,1.04,1.04
2018,mental illness,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,cultural,4,385,1.038961039,1.038961039,1.04,1.04
2018,abuse,0,385,0,0,0,0
2018,american,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,ireland,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,love,4,385,1.038961039,1.038961039,1.04,1.04
2018,new york,0,385,0,0,0,0
2018,productivity,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,romantic suspense,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,sports romance,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,teen,4,385,1.038961039,1.038961039,1.04,1.04
2018,action,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,apocalyptic,5,385,1.298701299,1.298701299,1.3,1.3
2018,dark,0,385,0,0,0,0
2018,death,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,greek mythology,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,physics,5,385,1.298701299,1.298701299,1.3,1.3
2018,russia,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,school,4,385,1.038961039,1.038961039,1.04,1.04
2018,werewolves,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,asian literature,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,climate change,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,college,0,385,0,0,0,0
2018,holocaust,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,writing,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,young adult romance,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,detective,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,manga,0,385,0,0,0,0
2018,native american,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,anthologies,3,385,0.7792207792,0.7792207792,0.78,0.78
2018,espionage,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,presidents,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,westerns,0,385,0,0,0,0
2018,birds,0,385,0,0,0,0
2018,dark fantasy,0,385,0,0,0,0
2018,demons,0,385,0,0,0,0
2018,marvel,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,second chance,0,385,0,0,0,0
2018,anti racist,4,385,1.038961039,1.038961039,1.04,1.04
2018,civil war,0,385,0,0,0,0
2018,classics,0,385,0,0,0,0
2018,dc comics,0,385,0,0,0,0
2018,drama,0,385,0,0,0,0
2018,faith,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,juvenile,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,m m romance,2,385,0.5194805195,0.5194805195,0.52,0.52
2018,military science fiction,0,385,0,0,0,0
2018,spirituality,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,angels,0,385,0,0,0,0
2018,disability,0,385,0,0,0,0
2018,bdsm,1,385,0.2597402597,0.2597402597,0.26,0.26
2018,cults,0,385,0,0,0,0
2017,fiction,226,390,57.94871795,57.94871795,57.95,57.95
2017,audiobook,247,390,63.33333333,63.33333333,63.34,63.34
2017,nonfiction,137,390,35.12820513,35.12820513,35.13,35.13
2017,fantasy,105,390,26.92307692,26.92307692,26.93,26.93
2017,romance,75,390,19.23076923,19.23076923,19.24,19.24
2017,contemporary,82,390,21.02564103,21.02564103,21.03,21.03
2017,young adult,77,390,19.74358974,19.74358974,19.75,19.75
2017,adult,67,390,17.17948718,17.17948718,17.18,17.18
2017,mystery,51,390,13.07692308,13.07692308,13.08,13.08
2017,biography,58,390,14.87179487,14.87179487,14.88,14.88
2017,memoir,58,390,14.87179487,14.87179487,14.88,14.88
2017,historical fiction,40,390,10.25641026,10.25641026,10.26,10.26
2017,thriller,34,390,8.717948718,8.717948718,8.72,8.72
2017,historical,37,390,9.487179487,9.487179487,9.49,9.49
2017,science fiction,43,390,11.02564103,11.02564103,11.03,11.03
2017,history,50,390,12.82051282,12.82051282,12.83,12.83
2017,humor,43,390,11.02564103,11.02564103,11.03,11.03
2017,horror,26,390,6.666666667,6.666666667,6.67,6.67
2017,lgbt,32,390,8.205128205,8.205128205,8.21,8.21
2017,mystery thriller,26,390,6.666666667,6.666666667,6.67,6.67
2017,paranormal,21,390,5.384615385,5.384615385,5.39,5.39
2017,biography memoir,25,390,6.41025641,6.41025641,6.42,6.42
2017,childrens,30,390,7.692307692,7.692307692,7.7,7.7
2017,literary fiction,22,390,5.641025641,5.641025641,5.65,5.65
2017,poetry,21,390,5.384615385,5.384615385,5.39,5.39
2017,crime,18,390,4.615384615,4.615384615,4.62,4.62
2017,queer,22,390,5.641025641,5.641025641,5.65,5.65
2017,graphic novels,22,390,5.641025641,5.641025641,5.65,5.65
2017,contemporary romance,15,390,3.846153846,3.846153846,3.85,3.85
2017,magic,19,390,4.871794872,4.871794872,4.88,4.88
2017,middle grade,21,390,5.384615385,5.384615385,5.39,5.39
2017,science,29,390,7.435897436,7.435897436,7.44,7.44
2017,adventure,18,390,4.615384615,4.615384615,4.62,4.62
2017,politics,15,390,3.846153846,3.846153846,3.85,3.85
2017,comics,20,390,5.128205128,5.128205128,5.13,5.13
2017,food,23,390,5.897435897,5.897435897,5.9,5.9
2017,urban fantasy,17,390,4.358974359,4.358974359,4.36,4.36
2017,feminism,19,390,4.871794872,4.871794872,4.88,4.88
2017,realistic fiction,24,390,6.153846154,6.153846154,6.16,6.16
2017,suspense,19,390,4.871794872,4.871794872,4.88,4.88
2017,picture books,20,390,5.128205128,5.128205128,5.13,5.13
2017,dystopia,15,390,3.846153846,3.846153846,3.85,3.85
2017,chick lit,9,390,2.307692308,2.307692308,2.31,2.31
2017,self help,11,390,2.820512821,2.820512821,2.83,2.83
2017,cooking,18,390,4.615384615,4.615384615,4.62,4.62
2017,comedy,14,390,3.58974359,3.58974359,3.59,3.59
2017,war,20,390,5.128205128,5.128205128,5.13,5.13
2017,psychology,14,390,3.58974359,3.58974359,3.59,3.59
2017,cookbooks,17,390,4.358974359,4.358974359,4.36,4.36
2017,adult fiction,11,390,2.820512821,2.820512821,2.83,2.83
2017,mental health,16,390,4.102564103,4.102564103,4.11,4.11
2017,autobiography,12,390,3.076923077,3.076923077,3.08,3.08
2017,essays,12,390,3.076923077,3.076923077,3.08,3.08
2017,race,14,390,3.58974359,3.58974359,3.59,3.59
2017,family,9,390,2.307692308,2.307692308,2.31,2.31
2017,new adult,11,390,2.820512821,2.820512821,2.83,2.83
2017,vampires,5,390,1.282051282,1.282051282,1.29,1.29
2017,animals,9,390,2.307692308,2.307692308,2.31,2.31
2017,graphic novels comics,14,390,3.58974359,3.58974359,3.59,3.59
2017,health,30,390,7.692307692,7.692307692,7.7,7.7
2017,young adult fantasy,11,390,2.820512821,2.820512821,2.83,2.83
2017,science fiction fantasy,14,390,3.58974359,3.58974359,3.59,3.59
2017,mythology,6,390,1.538461538,1.538461538,1.54,1.54
2017,high fantasy,9,390,2.307692308,2.307692308,2.31,2.31
2017,magical realism,9,390,2.307692308,2.307692308,2.31,2.31
2017,business,12,390,3.076923077,3.076923077,3.08,3.08
2017,world war ii,11,390,2.820512821,2.820512821,2.83,2.83
2017,nature,6,390,1.538461538,1.538461538,1.54,1.54
2017,reference,8,390,2.051282051,2.051282051,2.06,2.06
